#! FIELDS time cv1 cv2 metad.bias metad.rbias metad.rct
#! SET min_cv1 -pi
#! SET max_cv1 pi
#! SET min_cv2 -pi
#! SET max_cv2 pi
 22.700000 -2.552511 2.910368 11.408703 4.092869 7.345747
 22.800000 -2.338223 2.763592 11.425551 4.079804 7.383175
 22.900000 -2.170510 2.842118 10.678493 3.295318 7.421737
 23.000000 -2.007727 2.744550 10.378084 2.956347 7.463763
 23.100000 -2.266731 2.545132 11.404758 3.940994 7.506975
 23.200000 -2.854104 2.202166 5.170621 -2.336354 7.524215
 23.300000 -2.495349 2.407932 10.024924 2.500709 7.564121
 23.400000 -2.699769 2.665557 11.254338 3.690218 7.599253
 23.500000 -2.749769 2.852302 11.552833 3.953580 7.631485
 23.600000 -2.769536 2.955480 11.131610 3.500125 7.662855
 23.700000 -2.230514 -3.001906 7.117535 -0.545320 7.691031
 23.800000 -2.741451 -3.042971 7.941181 0.250150 7.719124
 23.900000 -2.907621 3.077343 8.915733 1.196609 7.747528
 24.000000 -2.978390 3.013298 8.542841 0.795313 7.776429
 24.100000 -2.408535 2.713511 12.856691 5.080262 7.824145
 24.200000 -2.324267 2.368184 11.019377 3.195232 7.869143
 24.300000 -2.115822 2.273758 11.246499 3.377356 7.912287
 24.400000 -2.093171 2.188103 11.160891 3.248604 7.953712
 24.500000 -2.257978 2.163503 10.572082 2.618370 7.992537
 24.600000 -2.539746 1.959097 6.983744 -1.008792 8.014425
 24.700000 -2.730194 2.393903 9.207394 1.192969 8.055019
 24.800000 -2.548758 2.878670 13.431253 5.376234 8.099244
 24.900000 -2.589571 -2.977569 7.726163 -0.373081 8.133073
 25.000000 -2.644402 -2.776449 4.382828 -3.750245 8.153544
 25.100000 -2.547817 -2.619200 2.708892 -5.444652 8.163829
 25.200000 -2.477455 -2.689145 4.211696 -3.952133 8.178789
 25.300000 -2.892544 3.121174 9.829137 1.650349 8.211970
 25.400000 -2.598849 2.756220 13.806488 5.594518 8.260366
 25.500000 -2.310305 2.410662 12.338651 4.078285 8.309710
 25.600000 -2.213364 1.980317 9.991832 1.682121 8.340653
 25.700000 -2.391292 1.607726 5.477405 -2.863248 8.351284
 25.800000 -1.933811 1.182598 6.001357 -2.349926 8.364574
 25.900000 -1.540602 0.895952 10.105533 1.740959 8.381231
 26.000000 -1.151618 0.641384 9.208906 0.827675 8.396677
 26.100000 -1.493616 0.842786 10.733257 2.336581 8.414505
 26.200000 -1.415549 0.974645 11.256596 2.842090 8.433744
 26.300000 -1.216316 1.038030 10.299258 1.865515 8.454215
 26.400000 -1.452460 1.218348 11.462508 3.008293 8.477750
 26.500000 -1.370930 1.209056 11.715049 3.237299 8.501788
 26.600000 -0.977143 1.003062 6.907840 -1.593948 8.522368
 26.700000 -1.584264 1.081024 10.966098 2.443730 8.547204
 26.800000 -1.601136 0.830740 10.713531 2.166327 8.570398
 26.900000 -1.599759 0.609520 10.313037 1.742639 8.591720
 27.000000 -1.076552 0.166007 8.611155 0.019435 8.603422
 27.100000 -1.040585 -0.166645 6.398787 -2.204635 8.609651
 27.200000 -1.357814 -0.196724 8.095378 -0.514273 8.617368
 27.300000 -1.301640 -0.261225 7.905877 -0.711491 8.624367
 27.400000 -1.290390 -0.327544 7.702830 -0.921537 8.630670
 27.500000 -1.375118 0.123124 10.914762 2.284092 8.645522
 27.600000 -0.768746 0.482330 4.725565 -3.919957 8.656946
 27.700000 -1.594237 1.046579 11.348879 2.691932 8.683322
 27.800000 -1.628421 1.269861 10.964025 2.280703 8.711888
 27.900000 -1.801246 1.612000 9.372166 0.660278 8.743294
 28.000000 -1.510808 1.528062 12.178648 3.435354 8.775424
 28.100000 -1.022109 1.284937 8.154281 -0.621143 8.803959
 28.200000 -1.322026 1.247913 12.657210 3.853250 8.834511
 28.300000 -1.740719 1.107246 9.933425 1.098915 8.864678
 28.400000 -1.882942 0.924946 7.950230 -0.914448 8.888320
 28.500000 -1.813066 0.659951 8.510661 -0.377659 8.910827
 28.600000 -1.439068 0.276067 11.447908 2.537080 8.929419
 28.700000 -1.073198 0.307245 10.075877 1.146458 8.947047
 28.800000 -1.480696 0.191831 11.238750 2.291703 8.965301
 28.900000 -1.677277 0.253886 9.437165 0.471865 8.984874
 29.000000 -1.902848 0.771716 8.102702 -0.882172 9.007288
 29.100000 -2.069193 1.062405 6.644702 -2.362586 9.023216
 29.200000 -1.970132 1.124106 7.944581 -1.078635 9.045981
 29.300000 -1.772221 1.445187 10.298769 1.252788 9.078830
 29.400000 -1.122179 1.679779 10.837268 1.758438 9.108426
 29.500000 -0.756404 1.679367 5.329203 -3.779223 9.123629
 29.600000 -0.803733 1.511020 5.857683 -3.265946 9.142872
 29.700000 -1.549510 1.514631 12.792623 3.649750 9.179007
 29.800000 -1.794208 1.363724 10.479064 1.300057 9.213048
 29.900000 -2.236961 1.147385 6.114815 -3.098233 9.222117
 30.000000 -2.379918 0.772524 5.471860 -3.750257 9.224518
 30.100000 -2.338152 0.327183 3.137332 -6.087186 9.225329
 30.200000 -1.856074 0.050212 6.408571 -2.816759 9.236208
 30.300000 -1.900152 -0.175143 5.451574 -3.784634 9.241647
 30.400000 -1.843017 -0.042794 7.012824 -2.228823 9.251386
 30.500000 -1.823811 0.361906 8.776629 -0.474757 9.271092
 30.600000 -1.304663 0.763711 12.708076 3.436984 9.302702
 30.700000 -1.153584 1.233335 11.411733 2.109030 9.338315
 30.800000 -1.383694 1.786916 13.308348 3.970033 9.372079
 30.900000 -1.445962 2.204012 12.602456 3.230377 9.400152
 31.000000 -1.158917 2.692696 7.082517 -2.317635 9.411016
 31.100000 -1.215705 -2.942221 2.914648 -6.496368 9.410753
 31.200000 -1.907547 -2.705498 4.139473 -5.271280 9.413255
 31.300000 -2.705180 -3.060871 10.557490 1.144235 9.434538
 31.400000 -2.933371 2.810615 10.626586 1.192048 9.459075
 31.500000 -3.065818 2.400976 5.241630 -4.217445 9.475017
 31.600000 -2.358963 2.103693 10.564259 1.089242 9.496818
 31.700000 -1.890054 2.054995 11.955072 2.458254 9.525979
 31.800000 -1.151970 2.115680 11.705139 2.179160 9.550598
 31.900000 -0.686206 2.048047 4.606701 -4.943898 9.561298
 32.000000 -1.159260 2.294790 10.768730 1.207432 9.584366
 32.100000 -1.400524 2.468431 11.554316 1.969949 9.607035
 32.200000 -1.762029 3.063629 8.649940 -0.957095 9.619319
 32.300000 -1.852330 2.962442 9.739187 0.119867 9.638086
 32.400000 -2.415152 2.767807 14.102244 4.464158 9.670622
 32.500000 -2.941946 2.498678 8.644775 -1.025847 9.693916
 32.600000 -2.877730 2.562124 10.601784 0.907868 9.720531
 32.700000 -2.304294 2.489755 13.361095 3.640564 9.754022
 32.800000 -2.073575 2.429237 12.905100 3.151078 9.785822
 32.900000 -1.673796 2.415413 12.268760 2.482937 9.814677
 33.000000 -1.160540 2.648711 8.248309 -1.566368 9.828600
 33.100000 -1.046461 2.744913 6.029176 -3.799424 9.838109
 33.200000 -1.275198 2.509876 11.311009 1.472900 9.858322
 33.300000 -1.715152 2.402775 12.633433 2.775111 9.889455
 33.400000 -1.835792 2.265945 13.043650 3.154194 9.921905
 33.500000 -2.109354 2.435621 13.450347 3.528442 9.955000
 33.600000 -2.521682 2.478303 13.130149 3.175149 9.988882
 33.700000 -2.843977 2.832499 13.098074 3.109192 10.015053
 33.800000 -2.857491 -2.860662 6.599657 -3.415396 10.028487
 33.900000 -2.665969 -2.952821 9.576687 -0.451800 10.048730
 34.000000 -2.779507 -2.959315 9.513016 -0.535714 10.068015
 34.100000 -2.393962 -2.898394 8.346704 -1.721311 10.088247
 34.200000 -2.636861 2.564505 13.640988 3.552741 10.122618
 34.300000 -2.504758 2.064536 9.594232 -0.528386 10.143917
 34.400000 -2.311926 1.871898 9.668667 -0.475250 10.160835
 34.500000 -2.308541 2.161227 12.485671 2.324835 10.188156
 34.600000 -2.021635 2.351448 13.697275 3.509120 10.221204
 34.700000 -2.116174 2.662837 13.500131 3.278928 10.258386
 34.800000 -2.020674 2.976586 11.177064 0.918678 10.286507
 34.900000 -1.953747 3.137455 9.921820 -0.364688 10.305171
 35.000000 -2.258338 -3.128117 11.410206 1.105035 10.334516
 35.100000 -3.004786 2.625167 9.415142 -0.919374 10.361686
 35.200000 -2.610955 2.485761 13.463167 3.101482 10.398758
 35.300000 -2.422362 2.654201 15.337010 4.938252 10.438902
 35.400000 -1.872810 2.391200 13.534003 3.095101 10.472030
 35.500000 -1.872323 2.319586 13.813375 3.341346 10.504823
 35.600000 -1.093283 2.295438 10.708747 0.203924 10.523810
 35.700000 -0.846442 2.547375 4.579131 -5.944680 10.532808
 35.800000 -1.213753 2.661274 10.154066 -0.378742 10.546991
 35.900000 -1.296619 2.456254 12.740913 2.193923 10.567756
 36.000000 -1.450615 2.623654 12.319315 1.751558 10.588822
 36.100000 -1.385325 2.641451 12.186191 1.597369 10.608239
 36.200000 -1.757639 2.776008 11.645643 1.037404 10.635822
 36.300000 -1.884220 2.707838 12.717429 2.081607 10.669729
 36.400000 -2.352910 2.676202 15.459493 4.789764 10.709015
 36.500000 -2.363903 2.740645 15.589643 4.880629 10.748402
 36.600000 -3.020383 2.266735 6.092359 -4.656043 10.764785
 36.700000 -2.809570 2.202675 8.635302 -2.129484 10.787425
 36.800000 -2.153765 2.666889 14.821722 4.034297 10.827605
 36.900000 -1.527162 2.876476 10.606785 -0.220820 10.844787
 37.000000 -1.257006 2.751342 10.568700 -0.276087 10.859457
 37.100000 -1.194035 2.726707 10.323961 -0.535496 10.873996
 37.200000 -0.798346 2.491931 4.941939 -5.932056 10.884672
 37.300000 -1.095860 2.447315 11.377578 0.492906 10.903814
 37.400000 -1.318798 2.043666 14.461941 3.558127 10.928859
 37.500000 -1.657389 1.898385 13.110330 2.181472 10.957900
 37.600000 -1.958146 1.496495 9.081462 -1.876438 10.973810
 37.700000 -1.960124 0.984580 9.231870 -1.741940 10.984684
 37.800000 -1.767920 0.537050 10.313343 -0.671341 10.996317
 37.900000 -1.326342 0.198427 12.570936 1.574620 11.005003
 38.000000 -0.874713 0.105440 6.889093 -4.115909 11.009806
 38.100000 -0.760691 -0.026755 4.969140 -6.040666 11.012023
 38.200000 -1.379462 -0.174784 10.153246 -0.858776 11.017481
 38.300000 -1.995149 -0.020172 5.887563 -5.129918 11.020146
 38.400000 -2.739639 0.137572 2.015624 -9.004522 11.017722
 38.500000 -2.732798 0.429832 3.669841 -7.347881 11.015767
